Temperature,Fuel_Price,CPI,Unemployment,High_Sales
85.06,3.407,222.5297234,5.603,0
86.91,3.417,222.5385111,5.603,0
86.96,3.494,222.5472987,5.603,0
87.52,3.571,222.6276753,5.603,0
79.45,3.62,222.7617437,5.603,0
84.25,3.638,222.8958121,5.603,0
86.3,3.73,223.0298805,5.603,0
76.65,3.717,223.1734167,5.603,0
71.09,3.721,223.3737593,5.603,0
78.33,3.666,223.5741019,5.603,0
71.17,3.617,223.7744444,5.422,0
66.24,3.601,223.974787,5.422,0
69.17,3.594,224.0192873,5.422,0
71.7,3.506,224.0378139,5.422,0
40.43,2.572,212.6223518,7.259,1
40.57,2.548,212.7700425,7.259,1
43.58,2.514,212.8161546,7.259,1
47.1,2.561,212.845337,7.259,1
49.63,2.625,212.8745193,7.259,1
58.82,2.667,212.9037017,7.259,1
56.55,2.72,212.7351935,7.259,1
53.74,2.732,212.533737,7.259,1
64.94,2.719,212.3322805,7.092,1
66.15,2.77,212.1308239,7.092,1
65.68,2.808,211.9942765,7.092,1
64.11,2.795,211.9442745,7.092,1
68.91,2.78,211.8942725,7.092,1
73.68,2.835,211.8442706,7.092,1
74.95,2.854,211.8421769,7.092,1
74.8,2.826,212.1275324,7.092,1
78.89,2.759,212.412888,7.092,1
79.44,2.705,212.6982436,7.092,1
81.81,2.668,212.9835992,7.092,1
83.89,2.637,212.9813843,7.092,1
84.2,2.653,212.8641412,7.092,1
80.34,2.669,212.746898,6.973,1
80.93,2.642,212.6296549,6.973,1
83.75,2.623,212.6212163,6.973,1
83.9,2.608,212.7578505,6.973,1
81.37,2.64,212.8944846,6.973,1
86.61,2.627,213.0311188,6.973,1
86.83,2.692,213.1677529,6.973,1
87.36,2.664,213.1291427,6.973,1
85.71,2.619,213.0905324,6.973,1
82.15,2.577,213.0519222,6.973,1
78.78,2.565,213.013312,6.973,1
81.78,2.582,213.0398643,6.973,1
76.49,2.624,213.1152886,6.973,1
70.69,2.603,213.1907129,7.007,1
65.21,2.633,213.2661373,7.007,1
68.93,2.72,213.3337977,7.007,1
70.97,2.725,213.3820486,7.007,1
70.39,2.716,213.4302994,7.007,1
59.9,2.689,213.4785503,7.007,1
62.11,2.728,213.5268011,7.007,1
52.99,2.771,213.4107412,7.007,1
65.79,2.735,213.2672961,7.007,1
52.3,2.708,213.123851,7.007,1
48.46,2.843,212.9804059,7.007,1
52.24,2.869,212.918049,7.007,1
55.07,2.886,212.9165082,7.007,1
49.14,2.943,212.9149674,7.007,1
47.78,2.976,212.9134266,6.858,1
38.37,2.983,212.9655882,6.858,1
46.2,3.016,213.3399647,6.858,1
44.98,3.01,213.7143412,6.858,1
40.59,2.989,214.0887176,6.858,1
39.38,3.022,214.4630941,6.858,1
59.61,3.045,214.7775231,6.858,1
62.86,3.065,215.0679731,6.858,1
60.45,3.288,215.3584231,6.858,1
57.71,3.459,215.6488731,6.858,1
65.07,3.488,215.9035078,6.858,1
70.83,3.473,216.1438163,6.858,1
62.25,3.524,216.3841249,6.855,1
70.35,3.622,216.6244334,6.855,1
73.17,3.743,216.8446627,6.855,1
74.24,3.807,217.0146941,6.855,1
75.27,3.81,217.1847255,6.855,1
65.42,3.906,217.3547569,6.855,1
76.95,3.899,217.5247882,6.855,1
72.01,3.907,217.2896095,6.855,1
80.83,3.786,217.0544307,6.855,1
84.01,3.699,216.819252,6.855,1
84.49,3.648,216.5840732,6.855,1
87.08,3.637,216.5371616,6.855,1
85.51,3.594,216.6314502,6.855,1
87.0,3.524,216.7257388,6.925,1
88.36,3.48,216.8200275,6.925,1
88.93,3.575,216.9044732,6.925,1
88.06,3.651,216.964312,6.925,1
90.22,3.682,217.0241507,6.925,1
91.46,3.684,217.0839894,6.925,1
90.49,3.638,217.1438281,6.925,1
89.26,3.554,217.2069662,6.925,1
90.07,3.523,217.2706543,6.925,1
91.22,3.533,217.3343423,6.925,1
80.21,3.546,217.3980304,6.925,1
84.94,3.526,217.5797506,6.925,1
78.49,3.467,217.9188471,6.925,1
82.51,3.355,218.2579435,6.925,1
74.1,3.285,218.59704,6.551,1
71.24,3.274,218.9109844,6.551,1
68.53,3.353,219.0740167,6.551,1
69.51,3.372,219.237049,6.551,1
58.54,3.332,219.4000812,6.551,1
61.33,3.297,219.5631135,6.551,1
63.89,3.308,219.7897137,6.551,1
62.78,3.236,220.0417412,6.551,1
51.18,3.172,220.2937686,6.551,1
43.64,3.158,220.5457961,6.551,1
53.27,3.159,220.7671856,6.551,1
49.45,3.112,220.9477245,6.551,1
46.8,3.129,221.1282634,6.551,1
50.82,3.157,221.3088023,6.132,1
48.33,3.261,221.4893412,6.132,1
55.37,3.268,221.5831306,6.132,1
53.95,3.29,221.6769199,6.132,1
57.45,3.36,221.7707093,6.132,1
48.58,3.409,221.8644987,6.132,1
49.03,3.51,222.026359,6.132,1
59.17,3.555,222.2392726,6.132,1
60.32,3.63,222.4521862,6.132,1
57.89,3.669,222.6650998,6.132,1
62.8,3.734,222.8186603,6.132,1
63.71,3.787,222.8930835,6.132,1
67.91,3.845,222.9675066,6.132,1
71.6,3.891,223.0419298,5.964,1
71.29,3.891,223.1163529,5.964,1
68.64,3.877,223.17092,5.964,1
71.5,3.814,223.2254871,5.964,1
77.66,3.749,223.2800541,5.964,1
72.66,3.688,223.3346212,5.964,1
70.5,3.63,223.3511928,5.964,1
78.47,3.561,223.3525662,5.964,1
80.39,3.501,223.3539397,5.964,1
80.5,3.452,223.3553131,5.964,1
82.1,3.393,223.3680933,5.964,1
81.2,3.346,223.4093906,5.964,1
87.35,3.286,223.4506878,5.964,1
82.95,3.227,223.4919851,5.668,1
80.27,3.256,223.5332824,5.668,1
81.57,3.311,223.5424501,5.668,1
85.78,3.407,223.5516178,5.668,1
87.55,3.417,223.5607856,5.668,1
87.04,3.494,223.5699533,5.668,1
87.53,3.571,223.6510224,5.668,1
79.03,3.62,223.7860175,5.668,1
83.58,3.638,223.9210125,5.668,1
86.33,3.73,224.0560076,5.668,1
76.41,3.717,224.2004678,5.668,1
70.81,3.721,224.4017192,5.668,1
77.82,3.666,224.6029706,5.668,1
70.84,3.617,224.804222,5.329,1
65.43,3.601,225.0054733,5.329,1
69.68,3.594,225.0501013,5.329,1
72.34,3.506,225.0686254,5.329,1
10.53,2.58,189.3816974,9.014,0
25.9,2.572,189.4642725,9.014,0
27.28,2.55,189.5340998,9.014,0
24.91,2.586,189.6018023,9.014,0
35.86,2.62,189.6695049,9.014,0
27.25,2.684,189.7372075,9.014,0
29.04,2.692,189.734262,9.014,0
23.33,2.717,189.7195417,9.014,0
38.26,2.725,189.7048215,8.963,0
33.79,2.75,189.6901012,8.963,0
41.89,2.765,189.6628845,8.963,0
43.07,2.776,189.6190057,8.963,0
38.99,2.766,189.575127,8.963,0
40.07,2.771,189.5312483,8.963,0
41.41,2.788,189.4904116,8.963,0
46.6,2.776,189.467827,8.963,0
54.24,2.737,189.4452425,8.963,0
53.63,2.7,189.422658,8.963,0
63.59,2.684,189.4000734,8.963,0
52.7,2.674,189.4185259,8.963,0
59.94,2.715,189.4533931,8.963,0
61.31,2.728,189.4882603,9.017,0
58.0,2.711,189.5231276,9.017,0
62.19,2.699,189.6125456,9.017,0
64.64,2.691,189.774698,9.017,0
66.07,2.69,189.9368504,9.017,0
61.7,2.69,190.0990028,9.017,0
60.13,2.723,190.2611552,9.017,0
59.59,2.732,190.2948237,9.017,0
57.57,2.731,190.3284922,9.017,0
49.84,2.773,190.3621607,9.017,0
48.5,2.78,190.3958293,9.017,0
48.56,2.8,190.4688287,9.017,0
47.55,2.793,190.5713264,9.017,0
49.99,2.759,190.6738241,9.137,0
44.13,2.745,190.7763218,9.137,0
35.86,2.762,190.8623087,9.137,0
36.84,2.762,190.9070184,9.137,0
34.78,2.748,190.951728,9.137,0
49.44,2.729,190.9964377,9.137,0
22.12,2.737,191.0411474,9.137,0
25.56,2.758,191.0312172,9.137,0
17.95,2.742,191.0121805,9.137,0
21.88,2.712,190.9931437,9.137,0
24.24,2.728,190.9741069,9.137,0
20.74,2.778,191.0303376,9.137,0
26.04,2.781,191.1430189,9.137,1
13.76,2.829,191.2557002,9.137,0
10.09,2.882,191.3683815,8.818,0
11.32,2.911,191.4784939,8.818,0
25.4,2.973,191.5731924,8.818,0
10.11,3.008,191.667891,8.818,0
-2.06,3.011,191.7625895,8.818,0
10.24,3.037,191.8572881,8.818,0
17.3,3.051,191.9178331,8.818,0
17.46,3.101,191.9647167,8.818,0
21.84,3.232,192.0116004,8.818,0
20.7,3.372,192.058484,8.818,0
27.69,3.406,192.1237981,8.818,0
25.69,3.414,192.1964844,8.818,0
24.83,3.461,192.2691707,8.595,0
30.64,3.532,192.3418571,8.595,0
27.79,3.611,192.4225954,8.595,0
31.84,3.636,192.5234638,8.595,0
26.79,3.663,192.6243322,8.595,0
26.54,3.735,192.7252006,8.595,0
36.61,3.767,192.826069,8.595,0
36.16,3.828,192.831317,8.595,0
37.51,3.795,192.8365651,8.595,0
45.77,3.763,192.8418131,8.595,0
53.3,3.735,192.8470612,8.595,0
48.79,3.697,192.9034759,8.595,0
46.85,3.661,192.9982655,8.595,0
58.54,3.597,193.0930552,8.622,0
59.08,3.54,193.1878448,8.622,0
54.37,3.532,193.3125484,8.622,0
56.22,3.545,193.5120367,8.622,0
56.66,3.547,193.711525,8.622,0
55.91,3.554,193.9110133,8.622,0
54.56,3.542,194.1105017,8.622,0
56.06,3.499,194.2500634,8.622,0
57.6,3.485,194.3796374,8.622,0
53.4,3.511,194.5092113,8.622,0
45.61,3.566,194.6387853,8.622,0
43.67,3.596,194.7419707,8.622,0
43.67,3.581,194.8099713,8.622,0
47.34,3.538,194.8779718,8.622,0
40.65,3.498,194.9459724,8.513,0
32.65,3.491,195.0261012,8.513,0
37.49,3.548,195.1789994,8.513,0
28.82,3.55,195.3318977,8.513,0
23.41,3.527,195.4847959,8.513,0
19.53,3.505,195.6376941,8.513,0
29.53,3.479,195.7184713,8.513,0
27.6,3.424,195.7704,8.513,0
20.38,3.378,195.8223287,8.513,0
11.17,3.331,195.8742575,8.513,0
15.2,3.266,195.9841685,8.513,0
12.19,3.173,196.1713893,8.513,1
15.56,3.119,196.3586101,8.513,0
18.67,3.095,196.5458309,8.256,0
7.46,3.077,196.7330517,8.256,0
27.41,3.055,196.7796652,8.256,0
26.9,3.038,196.8262786,8.256,0
22.2,3.031,196.8728921,8.256,0
18.79,3.103,196.9195056,8.256,0
27.03,3.113,196.9432711,8.256,0
24.41,3.129,196.9499007,8.256,0
21.64,3.191,196.9565303,8.256,0
30.1,3.286,196.9631599,8.256,0
37.29,3.486,197.0457208,8.256,0
35.06,3.664,197.2295234,8.256,0
44.99,3.75,197.4133259,8.256,0
44.29,3.854,197.5971285,8.09,0
41.43,3.901,197.780931,8.09,0
39.3,3.936,197.7227385,8.09,0
51.49,3.927,197.664546,8.09,0
45.38,3.903,197.6063534,8.09,0
48.54,3.87,197.5481609,8.09,0
49.41,3.837,197.5553137,8.09,0
50.6,3.804,197.5886046,8.09,0
55.06,3.764,197.6218954,8.09,0
63.07,3.741,197.6551863,8.09,0
59.33,3.723,197.692292,8.09,0
63.69,3.735,197.7389345,8.09,0
68.84,3.693,197.785577,8.09,0
64.67,3.646,197.8322195,7.872,0
64.21,3.613,197.8788621,7.872,0
62.87,3.585,197.9290378,7.872,0
64.6,3.57,197.9792136,7.872,0
61.83,3.528,198.0293893,7.872,0
63.41,3.509,198.0795651,7.872,0
59.66,3.545,198.1001057,7.872,0
59.27,3.558,198.0984199,7.872,0
60.46,3.556,198.0967341,7.872,0
57.84,3.596,198.0950484,7.872,0
53.66,3.659,198.1267184,7.872,0
51.77,3.765,198.358523,7.872,0
50.64,3.789,198.5903276,7.872,0
48.43,3.779,198.8221322,7.557,0
41.43,3.76,199.0539368,7.557,0
43.01,3.75,199.1481963,7.557,0
42.53,3.686,199.2195317,7.557,0
34.14,2.572,214.4714512,6.299,1
33.34,2.548,214.6214189,6.299,1
39.1,2.514,214.6664878,6.299,1
37.91,2.561,214.6940735,6.299,0
45.64,2.625,214.7216592,6.299,0
49.76,2.667,214.7492449,6.299,0
47.26,2.72,214.5764954,6.299,0
46.51,2.732,214.3703567,6.299,0
60.18,2.719,214.164218,6.29,0
59.25,2.77,213.9580793,6.29,0
62.66,2.808,213.8186357,6.29,0
56.1,2.795,213.768119,6.29,0
61.01,2.78,213.7176024,6.29,0
62.68,2.835,213.6670857,6.29,0
61.35,2.854,213.6655355,6.29,0
66.03,2.826,213.9577839,6.29,0
74.71,2.759,214.2500323,6.29,0
75.71,2.705,214.5422806,6.29,0
82.21,2.668,214.834529,6.29,0
78.79,2.637,214.8324452,6.29,0
81.78,2.653,214.7126286,6.29,0
74.78,2.669,214.5928119,6.315,0
72.49,2.642,214.4729952,6.315,0
77.49,2.623,214.4640599,6.315,0
78.29,2.608,214.6029664,6.315,0
76.02,2.64,214.7418728,6.315,0
80.37,2.627,214.8807793,6.315,0
80.11,2.692,215.0196857,6.315,0
79.36,2.664,214.9779825,6.315,0
74.92,2.619,214.9362793,6.315,0
76.14,2.577,214.894576,6.315,0
74.34,2.565,214.8528728,6.315,0
75.32,2.582,214.8785562,6.315,0
72.21,2.624,214.9547795,6.315,0
68.7,2.603,215.0310029,6.433,0
62.94,2.633,215.1072262,6.433,0
62.59,2.72,215.1757,6.433,0
62.86,2.725,215.2248,6.433,0
57.93,2.716,215.2739,6.433,0
55.76,2.689,215.323,6.433,0
54.89,2.728,215.3721,6.433,0
43.86,2.771,215.2538714,6.433,0
51.07,2.735,215.1077548,6.433,1
42.85,2.708,214.9616381,6.433,0
42.47,2.843,214.8155214,6.433,1
45.03,2.869,214.7510843,6.433,1
45.67,2.886,214.7479069,6.433,1
41.47,2.943,214.7447295,6.433,0
35.77,2.976,214.7415521,6.262,0
31.62,2.983,214.7930991,6.262,0
42.06,3.016,215.1729926,6.262,0
39.26,3.01,215.5528862,6.262,0
24.48,2.989,215.9327797,6.262,0
28.26,3.022,216.3126733,6.262,1
50.64,3.045,216.6310383,6.262,1
51.29,3.065,216.9247918,6.262,0
53.18,3.288,217.2185454,6.262,0
49.14,3.459,217.512299,6.262,0
56.68,3.488,217.7705442,6.262,0
59.74,3.473,218.0145862,6.262,0
49.86,3.524,218.2586281,6.297,0
65.62,3.622,218.50267,6.297,0
63.55,3.743,218.7262524,6.297,0
65.11,3.807,218.8986857,6.297,0
62.29,3.81,219.071119,6.297,0
58.92,3.906,219.2435524,6.297,0
72.96,3.899,219.4159857,6.297,0
65.54,3.907,219.1746922,6.297,0
73.14,3.786,218.9333986,6.297,0
82.05,3.699,218.6921051,6.297,0
82.21,3.648,218.4508115,6.297,0
84.73,3.637,218.4021448,6.297,0
83.94,3.594,218.4979481,6.297,0
87.26,3.524,218.5937514,6.425,0
83.57,3.48,218.6895548,6.425,0
84.26,3.575,218.7746217,6.425,0
85.46,3.651,218.8328475,6.425,0
86.46,3.682,218.8910733,6.425,0
85.15,3.684,218.9492991,6.425,0
86.05,3.638,219.0075249,6.425,0
82.92,3.554,219.0701968,6.425,0
84.69,3.523,219.1336097,6.425,0
84.77,3.533,219.1970226,6.425,0
69.01,3.546,219.2604355,6.425,0
69.09,3.526,219.4442443,6.425,0
68.72,3.467,219.788581,6.425,0
72.2,3.355,220.1329176,6.425,0
67.61,3.285,220.4772543,6.123,0
61.74,3.274,220.7960935,6.123,0
59.97,3.353,220.9619484,6.123,0
56.86,3.372,221.1278032,6.123,0
49.68,3.332,221.2936581,6.123,0
50.56,3.297,221.4595129,6.123,0
51.72,3.308,221.6911738,6.123,0
49.61,3.236,221.9491571,6.123,1
40.82,3.172,222.2071405,6.123,1
30.51,3.158,222.4651238,6.123,1
39.79,3.159,222.6910959,6.123,1
38.16,3.112,222.8743862,6.123,1
36.33,3.129,223.0576765,6.123,0
43.47,3.157,223.2409668,5.825,0
36.46,3.261,223.4242571,5.825,0
46.81,3.268,223.5188055,5.825,0
45.52,3.29,223.6133539,5.825,0
45.56,3.36,223.7079023,5.825,0
35.71,3.409,223.8024507,5.825,1
37.51,3.51,223.9658621,5.825,1
46.33,3.555,224.1809207,5.825,0
50.95,3.63,224.3959793,5.825,0
49.59,3.669,224.6110379,5.825,0
56.63,3.734,224.7657327,5.825,0
52.9,3.787,224.8399424,5.825,0
66.69,3.845,224.9141521,5.825,0
62.18,3.891,224.9883618,5.679,1
65.19,3.891,225.0625714,5.679,0
63.59,3.877,225.1179914,5.679,0
70.34,3.814,225.1734114,5.679,0
73.96,3.749,225.2288314,5.679,0
64.96,3.688,225.2842514,5.679,0
64.16,3.63,225.3002908,5.679,0
76.11,3.561,225.3005779,5.679,0
78.31,3.501,225.300865,5.679,0
74.28,3.452,225.3011521,5.679,0
77.14,3.393,225.3134743,5.679,0
78.85,3.346,225.3558843,5.679,0
84.47,3.286,225.3982943,5.679,0
81.24,3.227,225.4407043,5.401,0
78.46,3.256,225.4831143,5.401,0
79.94,3.311,225.4930078,5.401,0
81.71,3.407,225.5029014,5.401,0
85.06,3.417,225.5127949,5.401,0
83.74,3.494,225.5226885,5.401,0
81.21,3.571,225.6050797,5.401,0
73.77,3.62,225.7418442,5.401,0
75.33,3.638,225.8786088,5.401,1
80.87,3.73,226.0153733,5.401,0
67.21,3.717,226.1615981,5.401,0
66.96,3.721,226.3645848,5.401,0
71.1,3.666,226.5675714,5.401,0
61.41,3.617,226.7705581,5.124,1
55.03,3.601,226.9735448,5.124,0
62.99,3.594,227.0184166,5.124,0
64.74,3.506,227.0369359,5.124,0
38.01,2.572,214.6554591,6.415,0
37.08,2.548,214.8056534,6.415,0
43.06,2.514,214.8506185,6.415,0
43.83,2.561,214.8780453,6.415,0
48.43,2.625,214.9054721,6.415,0
55.76,2.667,214.932899,6.415,0
53.15,2.72,214.7597274,6.415,0
51.8,2.732,214.5531227,6.415,0
65.21,2.719,214.3465181,6.384,0
64.95,2.77,214.1399135,6.384,0
66.09,2.808,214.0001817,6.384,0
61.26,2.795,213.9496138,6.384,0
66.07,2.78,213.8990459,6.384,0
68.58,2.835,213.848478,6.384,0
70.53,2.854,213.8469819,6.384,0
71.5,2.826,214.1399162,6.384,0
77.12,2.759,214.4328505,6.384,0
79.65,2.705,214.7257848,6.384,0
83.75,2.668,215.0187191,6.384,0
82.99,2.637,215.0166484,6.384,0
85.02,2.653,214.8965756,6.384,0
78.55,2.669,214.7765028,6.442,0
78.51,2.642,214.6564301,6.442,0
82.93,2.623,214.6474453,6.442,0
84.49,2.608,214.7865779,6.442,0
79.83,2.64,214.9257105,6.442,0
87.09,2.627,215.064843,6.442,0
86.85,2.692,215.2039756,6.442,0
86.3,2.664,215.1619646,6.442,0
84.01,2.619,215.1199536,6.442,0
82.47,2.577,215.0779426,6.442,0
77.7,2.565,215.0359315,6.442,0
81.19,2.582,215.0615285,6.442,0
77.15,2.624,215.1378313,6.442,0
69.08,2.603,215.2141341,6.56,0
65.35,2.633,215.290437,6.56,0
67.36,2.72,215.3589917,6.56,0
69.99,2.725,215.4081762,6.56,0
64.43,2.716,215.4573607,6.56,0
58.69,2.689,215.5065452,6.56,0
61.59,2.728,215.5557297,6.56,0
49.96,2.771,215.4372854,6.56,0
60.18,2.735,215.2909028,6.56,0
49.89,2.708,215.1445203,6.56,0
46.1,2.843,214.9981378,6.56,0
49.7,2.869,214.9334937,6.56,0
50.93,2.886,214.9301534,6.56,0
45.92,2.943,214.9268131,6.56,0
41.82,2.976,214.9234729,6.416,0
36.43,2.983,214.9749587,6.416,0
44.72,3.016,215.3554013,6.416,0
43.9,3.01,215.7358438,6.416,0
31.82,2.989,216.1162864,6.416,0
34.13,3.022,216.496729,6.416,0
58.5,3.045,216.8154856,6.416,0
59.01,3.065,217.1095679,6.416,0
60.67,3.288,217.4036503,6.416,0
54.75,3.459,217.6977326,6.416,0
63.82,3.488,217.9563371,6.416,0
68.79,3.473,218.2007506,6.416,0
56.12,3.524,218.445164,6.38,0
71.4,3.622,218.6895775,6.38,0
71.9,3.743,218.9134935,6.38,0
72.35,3.807,219.0861659,6.38,0
70.85,3.81,219.2588382,6.38,0
62.2,3.906,219.4315106,6.38,0
77.66,3.899,219.6041829,6.38,0
70.49,3.907,219.3622809,6.38,0
80.42,3.786,219.1203788,6.38,0
85.8,3.699,218.8784768,6.38,0
85.81,3.648,218.6365747,6.38,0
89.15,3.637,218.5877333,6.38,0
86.74,3.594,218.6836874,6.38,0
89.14,3.524,218.7796415,6.404,0
89.04,3.48,218.8755955,6.404,0
90.45,3.575,218.9607242,6.404,0
89.08,3.651,219.0187895,6.404,0
91.1,3.682,219.0768548,6.404,0
91.52,3.684,219.1349201,6.404,0
91.63,3.638,219.1929854,6.404,0
85.8,3.554,219.2556109,6.404,0
88.95,3.523,219.3189965,6.404,0
89.33,3.533,219.382382,6.404,0
75.65,3.546,219.4457675,6.404,0
77.95,3.526,219.6297841,6.404,0
74.42,3.467,219.9746423,6.404,0
78.45,3.355,220.3195004,6.404,0
72.62,3.285,220.6643585,6.054,0
67.27,3.274,220.9836849,6.054,0
65.46,3.353,221.1498206,6.054,0
63.96,3.372,221.3159563,6.054,0
54.46,3.332,221.4820921,6.054,0
58.28,3.297,221.6482278,6.054,0
58.8,3.308,221.8803923,6.054,0
54.32,3.236,222.1389683,6.054,0
46.84,3.172,222.3975443,6.054,0
37.65,3.158,222.6561203,6.054,0
47.31,3.159,222.8825484,6.054,0
44.43,3.112,223.0661125,6.054,0
43.41,3.129,223.2496766,6.054,0
47.54,3.157,223.4332408,5.667,0
42.44,3.261,223.6168049,5.667,0
51.56,3.268,223.7114288,5.667,0
49.38,3.29,223.8060527,5.667,0
54.43,3.36,223.9006766,5.667,0
44.03,3.409,223.9953006,5.667,0
43.81,3.51,224.1588663,5.667,0
53.67,3.555,224.3741384,5.667,0
57.2,3.63,224.5894104,5.667,0
54.03,3.669,224.8046825,5.667,0
59.94,3.734,224.9594902,5.667,0
58.79,3.787,225.0336786,5.667,0
67.87,3.845,225.107867,5.667,0
68.83,3.891,225.1820555,5.539,0
69.19,3.891,225.2562439,5.539,0
68.04,3.877,225.3117488,5.539,0
73.07,3.814,225.3672537,5.539,0
78.98,3.749,225.4227585,5.539,0
70.94,3.688,225.4782634,5.539,0
69.52,3.63,225.4942498,5.539,0
79.69,3.561,225.4944288,5.539,0
80.26,3.501,225.4946078,5.539,0
78.91,3.452,225.4947868,5.539,0
82.21,3.393,225.5070634,5.539,0
81.05,3.346,225.5495841,5.539,0
87.18,3.286,225.5921049,5.539,0
84.15,3.227,225.6346256,5.277,0
82.39,3.256,225.6771463,5.277,0
83.39,3.311,225.6871121,5.277,0
86.41,3.407,225.6970779,5.277,0
90.23,3.417,225.7070437,5.277,0
88.66,3.494,225.7170094,5.277,0
86.37,3.571,225.7995323,5.277,0
77.9,3.62,225.9364729,5.277,0
80.71,3.638,226.0734135,5.277,0
87.93,3.73,226.2103541,5.277,0
73.55,3.717,226.3567545,5.277,0
69.92,3.721,226.5599138,5.277,0
76.8,3.666,226.7630732,5.277,0
66.61,3.617,226.9662325,4.954,0
60.09,3.601,227.1693919,4.954,0
68.01,3.594,227.214288,4.954,0
69.52,3.506,227.2328068,4.954,0
54.34,2.962,126.4420645,9.765,1
49.96,2.828,126.4962581,9.765,1
58.22,2.915,126.5262857,9.765,1
52.77,2.825,126.5522857,9.765,1
55.92,2.877,126.5782857,9.765,1
52.33,3.034,126.6042857,9.765,1
61.46,3.054,126.6066452,9.765,1
60.05,2.98,126.6050645,9.765,1
63.66,3.086,126.6034839,9.524,1
65.29,3.004,126.6019032,9.524,1
69.74,3.109,126.5621,9.524,1
66.42,3.05,126.4713333,9.524,1
69.76,3.105,126.3805667,9.524,1
71.06,3.127,126.2898,9.524,1
73.88,3.145,126.2085484,9.524,1
78.32,3.12,126.1843871,9.524,1
76.67,3.058,126.1602258,9.524,1
82.82,2.941,126.1360645,9.524,1
89.67,3.057,126.1119032,9.524,1
83.49,2.935,126.114,9.524,1
90.32,3.084,126.1266,9.524,1
92.89,2.978,126.1392,9.199,1
91.03,3.1,126.1518,9.199,1
91.8,2.971,126.1498065,9.199,1
88.44,3.112,126.1283548,9.199,1
85.03,3.017,126.1069032,9.199,1
86.13,3.123,126.0854516,9.199,1
88.37,3.049,126.064,9.199,1
89.88,3.041,126.0766452,9.199,1
84.99,3.022,126.0892903,9.199,1
83.8,3.087,126.1019355,9.199,1
84.04,2.961,126.1145806,9.199,1
85.52,3.028,126.1454667,9.199,1
85.75,2.939,126.1900333,9.199,1
86.01,3.001,126.2346,9.003,1
77.04,2.924,126.2791667,9.003,1
75.48,3.08,126.3266774,9.003,1
68.12,3.014,126.3815484,9.003,1
68.76,3.13,126.4364194,9.003,1
71.04,3.009,126.4912903,9.003,1
61.24,3.13,126.5461613,9.003,1
58.83,3.047,126.6072,9.003,1
55.33,3.162,126.6692667,9.003,1
51.17,3.041,126.7313333,9.003,1
60.51,3.091,126.7934,9.003,1
59.15,3.125,126.8794839,9.003,1
57.06,3.236,126.9835806,9.003,1
49.67,3.148,127.0876774,9.003,1
43.43,3.287,127.1917742,8.744,1
49.98,3.312,127.3009355,8.744,1
56.75,3.336,127.4404839,8.744,1
53.03,3.231,127.5800323,8.744,1
44.88,3.348,127.7195806,8.744,1
51.51,3.381,127.859129,8.744,1
61.77,3.43,127.99525,8.744,1
53.59,3.398,128.13,8.744,1
56.96,3.674,128.26475,8.744,1
64.22,3.63,128.3995,8.744,1
70.12,3.892,128.5121935,8.744,1
62.53,3.716,128.6160645,8.744,1
67.64,3.772,128.7199355,8.494,1
73.03,3.818,128.8238065,8.494,1
61.05,4.089,128.9107333,8.494,1
75.93,3.917,128.9553,8.494,1
73.38,4.151,128.9998667,8.494,1
73.56,4.193,129.0444333,8.494,1
74.04,4.202,129.089,8.494,1
72.62,3.99,129.0756774,8.494,1
78.62,3.933,129.0623548,8.494,1
81.87,3.893,129.0490323,8.494,1
84.57,3.981,129.0357097,8.494,1
87.96,3.935,129.0432,8.494,1
90.69,3.807,129.0663,8.494,1
95.36,3.842,129.0894,8.257,1
88.57,3.793,129.1125,8.257,1
86.01,3.779,129.1338387,8.257,1
88.59,3.697,129.1507742,8.257,1
86.75,3.694,129.1677097,8.257,1
89.8,3.803,129.1846452,8.257,1
85.61,3.794,129.2015806,8.257,1
87.4,3.743,129.2405806,8.257,1
91.59,3.663,129.2832581,8.257,1
91.61,3.798,129.3259355,8.257,1
89.06,3.771,129.3686129,8.257,1
77.49,3.784,129.4306,8.257,1
82.51,3.789,129.5183333,8.257,1
82.27,3.877,129.6060667,8.257,1
75.01,3.827,129.6938,7.874,1
70.27,3.698,129.7706452,7.874,1
77.91,3.842,129.7821613,7.874,1
72.79,3.843,129.7936774,7.874,1
68.57,3.828,129.8051935,7.874,1
55.28,3.677,129.8167097,7.874,1
58.97,3.669,129.8268333,7.874,1
60.68,3.76,129.8364,7.874,1
57.29,3.701,129.8459667,7.874,1
42.58,3.644,129.8555333,7.874,1
50.53,3.489,129.8980645,7.874,1
48.36,3.541,129.9845484,7.874,1
48.92,3.428,130.0710323,7.874,1
59.85,3.443,130.1575161,7.545,1
51.0,3.477,130.244,7.545,1
54.51,3.66,130.2792258,7.545,1
53.59,3.675,130.3144516,7.545,1
56.85,3.543,130.3496774,7.545,1
55.73,3.722,130.3849032,7.545,1
54.12,3.781,130.4546207,7.545,1
56.02,3.95,130.5502069,7.545,1
57.62,3.882,130.6457931,7.545,1
57.65,3.963,130.7413793,7.545,1
62.11,4.273,130.8261935,7.545,1
56.54,4.288,130.8966452,7.545,1
67.92,4.294,130.9670968,7.545,1
65.99,4.282,131.0375484,7.382,1
70.28,4.254,131.108,7.382,1
67.75,4.111,131.1173333,7.382,1
