CustomerId;CreditScore;Age;Tenure;EstimatedSalary;IsActiveMember;Exited
15724282;540;44;3;12120,79;SI ES;0
15738181;850;31;6;50129,87;NO ES;1
15633648;696;51;5;55022,43;NO ES;0
15603323;660;33;1;117834,91;NO ES;0
15583725;682;48;1;168840,23;SI ES;0
15588350;744;43;10;24234,11;SI ES;0
15798398;785;36;4;190627,01;NO ES;0
15784844;752;48;5;156618,38;NO ES;1
15580684;706;29;5;42334,38;NO ES;0
15809663;583;27;1;110784,42;SI ES;0
15640078;660;39;5;173683;NO ES;1
15698786;819;39;9;27046,46;NO ES;1
15569807;673;34;8;20598,59;NO ES;1
15730830;752;30;3;104991,28;SI ES;0
15805112;578;38;7;8996,97;NO ES;0
15633064;438;36;4;64420,5;NO ES;0
15703119;652;38;6;145700,22;SI ES;0
15730447;629;49;4;196335,48;SI ES;0
15813850;720;52;7;14781,12;SI ES;0
15711889;668;42;3;108139,23;NO ES;0
15664610;459;48;4;19287,06;SI ES;1
15751710;729;31;8;9567,39;SI ES;0
15692926;498;25;8;132210,49;SI ES;0
15813741;549;25;6;21600,11;SI ES;0
15698474;601;54;1;199661,5;SI ES;0
15568595;544;64;9;124341,49;SI ES;0
15603065;751;30;6;15766,1;NO ES;0
15592937;632;41;3;33642,21;SI ES;0
15699637;694;57;8;117704,65;SI ES;0
15667215;678;31;2;58803,28;SI ES;0
15788659;695;46;4;137537,22;SI ES;0
15763218;661;41;1;131300,68;SI ES;0
15645772;661;33;9;84174,81;SI ES;0
15725511;559;31;3;160941,78;SI ES;0
15575024;503;29;3;143954,99;SI ES;0
15640825;695;46;3;56297,85;SI ES;0
15662397;640;42;5;8404,73;SI ES;0
15576368;624;48;3;30020,09;NO ES;0
15674991;667;42;9;58137,42;SI ES;0
15721024;642;26;0;47472,68;NO ES;0
15745621;640;32;6;19131,71;SI ES;0
15642394;529;35;5;187288,5;SI ES;0
15754605;563;39;5;17603,81;SI ES;0
15607040;593;38;4;67020,03;NO ES;0
15715142;739;45;7;147802,94;SI ES;1
15810978;788;70;1;41610,62;SI ES;0
15668886;684;38;3;44255,65;NO ES;0
15780804;482;55;5;78416,14;SI ES;0
15613880;591;58;5;137254,55;SI ES;0
15775238;651;41;4;151303,48;SI ES;0
15786905;749;40;8;86333,63;NO ES;0
15747867;583;24;9;89801,9;NO ES;0
15600337;661;42;2;29358,57;NO ES;1
15801277;715;31;2;181600,72;SI ES;0
15579334;769;45;5;124118,71;NO ES;1
15802741;625;51;7;38867,46;NO ES;1
15720649;641;36;5;31106,67;NO ES;0
15589493;716;27;1;67611,36;NO ES;0
15688251;767;43;1;77837,63;NO ES;0
15665238;745;36;8;6078,46;NO ES;0
15740900;589;34;6;177896,92;SI ES;0
15681068;796;45;2;123882,73;SI ES;0
15748625;664;57;6;15304,08;SI ES;0
15727299;445;62;1;76569,64;SI ES;1
15620204;543;57;1;120657,32;SI ES;1
15669516;746;36;2;16436,56;SI ES;0
15736534;742;33;0;107667,91;SI ES;0
15803457;750;32;5;95611,47;NO ES;0
15659098;669;30;7;19799,26;NO ES;0
15603436;594;49;2;123214,74;SI ES;0
15566292;574;36;1;71709,12;SI ES;0
15808621;659;36;2;149066,14;SI ES;0
15580148;750;40;5;20451,99;NO ES;1
15776231;626;35;4;32825,5;SI ES;0
15773809;620;42;4;6232,31;NO ES;0
15649423;580;35;8;10357,03;SI ES;0
15734886;686;34;3;147794,63;NO ES;0
15722548;540;48;0;116973,48;NO ES;0
15650288;634;35;6;129964,94;NO ES;0
15629448;632;38;1;92816,86;NO ES;0
15716164;501;41;3;172114,67;NO ES;0
15807609;650;25;3;16649,31;NO ES;1
15578977;786;34;9;144517,19;NO ES;0
15677369;554;37;4;182038,6;NO ES;0
15804072;701;42;5;24210,56;NO ES;0
15696859;474;45;10;172175,9;NO ES;0
15653780;621;43;5;47578,45;SI ES;0
15721658;672;56;2;150694,42;SI ES;1
15578761;459;42;6;177683,02;SI ES;1
15736879;669;23;1;66088,83;NO ES;0
15571973;776;38;2;169291,7;NO ES;0
15626742;694;36;3;117140,41;SI ES;0
15672692;787;42;10;79510,37;SI ES;0
15673570;580;37;9;77108,66;SI ES;0
15767432;711;25;7;9679,28;SI ES;0
15654238;673;40;5;81753,92;NO ES;0
15612525;499;57;1;131372,38;NO ES;1
15812750;591;24;6;25310,82;SI ES;0
15790757;769;25;10;187925,75;NO ES;0
15723873;657;31;3;98820,39;NO ES;0
15744607;738;43;9;64166,7;NO ES;1
15612966;545;60;7;176924,21;SI ES;1
15784209;497;47;6;90055,08;SI ES;0
15794278;816;67;6;72814,31;SI ES;0
15766741;525;36;2;168290,06;SI ES;0
15661036;725;46;6;161767,38;NO ES;0
15705639;692;28;8;44420,18;NO ES;0
15637414;618;24;7;37147,61;SI ES;0
15716835;546;24;8;125381,02;SI ES;0
15696231;635;29;7;149853,89;SI ES;0
15641675;611;49;2;161435,02;NO ES;1
15670755;650;60;8;102925,76;SI ES;0
15640059;606;40;5;70899,27;SI ES;0
15787619;844;18;2;145936,28;NO ES;0
15587535;450;46;5;54227,06;NO ES;0
15813034;727;38;2;59280,79;SI ES;0
15698839;460;46;4;126952,5;SI ES;0
15790314;649;41;0;130567,02;SI ES;0
15634245;758;47;9;73294,48;NO ES;0
15677305;490;35;7;3937,37;SI ES;0
15661526;815;37;2;2383,59;NO ES;0
15685997;838;39;5;14279,44;NO ES;0
15660101;803;31;9;141300,53;NO ES;0
15637979;664;36;2;78140,75;NO ES;0
15815364;736;28;2;117431,1;SI ES;0
15647099;633;37;9;72008,61;NO ES;0
15625944;664;58;5;60887,58;SI ES;0
15583212;600;43;5;194764,83;NO ES;0
15582741;693;35;5;88705,14;NO ES;1
15637876;663;36;6;35817,97;NO ES;1
15622750;742;21;1;31520,4;NO ES;0
15672056;710;43;2;157908,19;SI ES;1
15812351;710;27;2;142200,15;NO ES;0
15810864;700;82;2;182055,36;SI ES;0
15677921;720;60;9;157552,08;NO ES;1
15724296;684;41;2;120284,67;NO ES;0
15685329;531;63;1;24506,95;SI ES;1
15584091;742;36;2;47271,61;NO ES;1
15640442;717;31;4;41176,6;NO ES;0
15639314;589;32;2;9468,64;SI ES;0
15685320;767;36;3;123880,19;NO ES;0
15789158;636;49;6;158887,09;NO ES;1
15752137;648;33;7;117036,38;SI ES;0
15712551;622;58;7;120415,61;NO ES;1
15628936;692;28;9;16064,25;NO ES;1
15797227;754;28;8;52615,62;SI ES;0
15769974;679;35;8;121210,09;NO ES;0
15737051;639;27;8;192247,35;NO ES;0
15585595;774;28;1;68759,57;SI ES;0
15654060;517;41;2;75937,47;SI ES;0
15745196;571;35;8;84569,13;NO ES;0
15571221;747;58;7;190696,35;SI ES;1
15660155;792;36;5;67468,67;SI ES;0
15605284;688;26;1;104435,94;SI ES;0
15694366;714;42;2;47166,55;SI ES;0
15600739;562;35;0;119899,52;NO ES;0
15653253;704;48;8;173498,45;SI ES;0
15763431;698;36;2;93249,26;SI ES;0
15643696;611;49;3;142917,54;SI ES;0
15707473;850;48;6;111755,8;NO ES;0
15769504;743;34;1;108543,21;SI ES;0
15776807;654;29;1;180345,44;NO ES;0
15686870;761;36;8;99444,02;NO ES;0
15668747;702;46;9;109563,28;SI ES;0
15766908;488;32;3;92568,07;NO ES;0
15570134;683;35;6;37976,36;SI ES;0
15567367;601;42;9;103315,74;SI ES;0
15747542;605;52;7;173952,5;SI ES;0
15762238;671;44;0;34673,98;SI ES;0
15681554;614;31;7;46163,44;SI ES;0
15712825;511;29;9;140676,98;SI ES;0
15640280;850;39;4;151738,54;SI ES;0
15756026;790;46;9;14679,81;NO ES;1
15613319;793;33;0;175544,02;NO ES;0
15798906;628;69;5;181964,6;SI ES;0
15708917;598;53;10;136886,86;SI ES;0
15778463;657;37;6;122218,23;NO ES;0
15699430;618;35;10;180439,75;NO ES;0
15649992;681;65;7;190419,81;SI ES;0
15578980;516;33;3;58685,59;SI ES;0
15775306;421;28;8;89017,38;SI ES;1
15641655;700;26;2;50051,42;NO ES;0
15619708;745;25;5;146041,45;NO ES;0
15734565;696;29;8;191166,09;NO ES;0
15806438;580;42;2;103516,08;NO ES;1
15591969;497;27;9;164825,04;SI ES;0
15747807;720;43;6;172557,77;NO ES;0
15596939;659;36;4;84320,94;NO ES;0
15716155;841;36;5;122662,98;NO ES;0
15765311;642;34;8;72085,1;NO ES;0
15757811;732;69;9;110932,24;SI ES;1
15603830;600;36;4;143635,36;NO ES;0
15660602;464;33;8;3710,34;SI ES;0
15660535;680;47;5;179843,33;SI ES;0
15666633;758;56;1;10643,38;SI ES;0
15596914;630;31;2;131167,98;SI ES;0
15639788;577;39;10;10553,31;NO ES;0
15695846;684;34;6;130928,22;SI ES;0
15726234;708;41;5;157003,99;SI ES;0
15797964;732;29;1;138527,56;SI ES;0
15625881;634;37;3;167032,49;SI ES;0
15780628;633;30;6;41642,29;NO ES;0
15575883;559;34;2;9677;NO ES;0
15585036;694;37;3;147012,22;SI ES;0
15589488;686;56;5;80553,87;SI ES;0
15585888;553;48;3;30730,95;SI ES;1
15727915;507;36;4;140134,43;NO ES;0
15707567;732;50;6;91936,1;NO ES;1
15737792;818;31;1;178252,63;NO ES;0
15599433;660;35;8;198674,08;SI ES;0
15672012;773;41;5;28266,9;NO ES;1
15806983;640;44;3;92381,01;NO ES;0
15592222;505;49;7;135180,11;NO ES;0
15608968;714;21;6;27330,59;NO ES;0
15586959;468;42;5;125305,34;NO ES;0
15646558;611;51;1;149648,45;SI ES;0
15725811;705;25;0;59887,15;SI ES;0
15572265;646;46;1;45041,32;NO ES;0
15794048;667;48;1;113316,77;NO ES;1
15677610;511;41;8;39087,42;SI ES;0
15745012;653;43;6;7330,59;SI ES;0
15601589;675;57;8;95463,29;SI ES;0
15686436;523;32;4;167848,02;NO ES;0
15693864;567;49;5;93953,84;NO ES;1
15760550;741;39;7;174227,66;SI ES;0
15686137;456;32;9;135399,21;SI ES;0
15809087;598;64;1;195635,3;NO ES;1
15807663;667;43;8;97508,04;NO ES;1
15809100;548;32;2;188083,77;NO ES;1
15794916;725;41;7;116704,25;SI ES;0
15614215;717;53;6;97614,87;SI ES;0
15805449;594;38;4;186884,04;NO ES;0
15686983;678;25;10;131501,72;SI ES;0
15808017;545;38;1;24302,95;SI ES;0
15756804;636;48;1;110510,28;NO ES;1
15646810;603;44;6;108488,33;NO ES;1
15710424;435;36;4;197015,2;SI ES;0
15799422;535;40;8;27689,77;SI ES;0
15692750;629;45;7;9217,55;NO ES;1
15794549;722;35;2;15068,18;SI ES;0
15803764;561;28;7;7797,01;NO ES;0
15674840;645;38;5;4400,32;SI ES;0
15653762;501;39;9;182025,95;NO ES;0
15581229;502;32;1;122763,95;SI ES;0
15800228;652;42;4;38152,01;SI ES;0
15656333;574;33;3;63163,99;NO ES;0
15697497;518;45;9;73418,29;SI ES;0
15585362;749;60;6;17978,68;NO ES;1
15571928;679;43;4;115136,51;NO ES;1
15785519;565;36;6;149575,59;NO ES;0
15743007;643;45;4;60917,24;NO ES;1
15777211;515;65;7;142548,33;SI ES;0
15721935;521;25;7;157878,67;SI ES;0
15591711;739;38;0;12796,43;NO ES;0
15625021;585;42;2;18657,77;SI ES;0
15702968;733;74;3;134589,58;SI ES;0
15600462;542;43;8;10350,74;SI ES;0
15768104;788;37;8;66013,27;NO ES;0
15780140;435;32;2;5907,11;SI ES;0
15585255;577;42;9;74077,91;NO ES;0
15772781;703;51;3;77294,56;SI ES;1
15669987;728;35;8;54359,02;NO ES;1
15697000;728;32;5;156124,93;SI ES;0
15733119;718;35;8;94820,85;NO ES;0
15782390;621;40;6;155155,25;NO ES;0
15654700;523;40;2;128702,1;NO ES;1
15632210;657;25;2;22745,5;NO ES;0
15642041;727;40;1;71865,31;NO ES;1
15709737;643;36;7;84294,82;SI ES;0
15792388;645;48;7;149139,13;SI ES;0
15786014;568;28;5;185489,11;NO ES;0
15794580;599;58;4;176407,15;NO ES;1
15675964;672;45;9;92027,69;SI ES;1
15814275;685;33;6;43932,54;SI ES;0
15724848;516;46;1;115789,25;NO ES;1
15754713;685;31;10;125777,28;SI ES;0
15693814;806;25;7;18461,9;NO ES;0
15599660;604;36;6;79633,38;SI ES;0
15746490;648;53;6;121542,29;SI ES;0
15566091;545;32;4;94739,2;NO ES;0
15655961;756;27;1;93302,29;NO ES;0
15710404;569;35;10;193793,78;SI ES;0
15775625;596;47;6;74835,65;NO ES;0
15792328;475;39;6;56999,9;SI ES;1
15719856;646;45;3;57236,44;SI ES;0
15593773;784;35;3;81483,64;NO ES;0
15733114;552;45;9;26752,56;NO ES;0
15797748;729;44;5;9200,54;SI ES;0
15743411;609;61;1;22447,85;NO ES;1
15753337;555;51;5;189122,89;NO ES;1
15601026;572;19;1;16161,82;SI ES;0
15658485;785;34;9;68600,36;SI ES;0
15636731;714;36;1;447,73;SI ES;0
15628303;738;35;3;15650,73;SI ES;0
15633461;639;38;5;149599,62;SI ES;0
15677135;520;61;8;90304,01;SI ES;0
15590876;764;24;7;115676,38;NO ES;0
15790782;661;39;6;38812,67;NO ES;0
15700476;564;41;9;34338,21;SI ES;0
15634141;708;42;8;823,36;NO ES;0
15737795;512;36;1;135482,26;SI ES;1
15790299;592;37;9;10656,89;SI ES;0
15675316;619;38;3;116467,35;SI ES;0
15613630;775;52;8;96823,32;SI ES;1
15662100;850;44;5;171096,2;SI ES;0
15668032;577;37;4;79881,39;SI ES;0
15599289;724;37;10;157862,82;NO ES;0
15754084;710;35;1;127951,81;SI ES;0
15676521;696;31;8;191074,11;NO ES;0
15804586;376;46;6;157333,69;NO ES;1
15781465;675;29;8;133457,52;NO ES;0
15729362;745;36;8;130789,6;NO ES;0
15709295;697;25;5;128373,88;SI ES;0
15745324;599;39;4;194273,2;NO ES;1
15741336;715;38;5;5684,17;SI ES;1
15783659;659;67;4;131043,2;SI ES;0
15620981;684;48;3;21228,34;NO ES;1
15630328;635;48;8;43250,3;SI ES;0
15785899;789;33;8;4389,4;NO ES;0
15606149;571;66;9;189271,9;SI ES;0
15671139;694;39;0;102284,2;SI ES;0
15660429;665;42;2;156774,94;SI ES;1
15571002;706;44;4;69865,49;NO ES;0
15631681;807;43;0;85523,24;SI ES;0
15731522;771;67;8;51219,8;SI ES;0
15619529;531;27;8;7222,92;NO ES;0
15628034;629;37;6;23971,33;SI ES;0
15686164;850;31;1;132173,31;SI ES;0
15582797;685;35;4;113639,64;NO ES;0
15753831;642;32;7;39768,59;SI ES;0
15731815;529;63;4;108732,96;NO ES;1
15580956;683;43;4;117349,19;SI ES;1
15602084;663;42;5;78004,5;SI ES;0
15589805;563;34;6;152417,79;SI ES;0
15720893;637;34;9;26057,08;NO ES;0
15641009;544;37;3;79972,09;NO ES;0
15605926;649;70;9;107125,79;SI ES;0
15805955;638;48;10;47679,14;SI ES;0
15801488;723;25;3;134509,47;SI ES;0
15605918;635;43;5;153265,31;NO ES;0
15779711;750;38;7;179883,04;SI ES;0
15705620;730;34;5;138882,98;NO ES;0
15685357;750;36;8;9855,81;SI ES;0
15570060;586;43;8;67046,83;NO ES;1
15582616;520;38;4;56388,63;NO ES;0
15799515;652;48;8;77764,37;NO ES;0
15642937;550;46;7;130590,35;NO ES;0
15624729;594;27;0;151912,49;NO ES;0
15566156;749;44;0;151083,8;NO ES;0
15792360;668;32;7;777,37;SI ES;0
15807008;614;35;6;69454,24;NO ES;1
15704770;773;25;1;11723,57;SI ES;0
15756475;551;31;9;91565,25;SI ES;0
15655339;566;36;1;79616,37;NO ES;0
15613749;569;34;0;102299,81;NO ES;1
15664521;659;31;7;104533,51;SI ES;0
15681206;722;49;3;140765,57;NO ES;1
15745527;655;37;5;66214,13;NO ES;0
15806926;615;35;2;139816,1;SI ES;0
15724563;752;42;3;140139,28;SI ES;0
15782899;661;28;7;102297,15;NO ES;0
15623521;838;43;9;145765,83;NO ES;0
15810218;610;29;9;83912,24;SI ES;0
15645621;811;44;3;78439,73;SI ES;0
15608114;587;62;7;6776,92;SI ES;0
15659557;811;28;4;9903,42;SI ES;0
15787772;759;38;1;91561,91;NO ES;0
15691111;648;42;8;4027,02;NO ES;0
15592089;788;43;10;116111,51;SI ES;0
15633897;725;39;1;184023,54;SI ES;0
15701301;646;42;3;67124,48;NO ES;1
15723685;601;26;7;50070,59;NO ES;0
15701602;521;52;5;53793,1;NO ES;1
15739189;561;33;6;45261,47;NO ES;0
15573086;564;42;7;36721,4;SI ES;0
15569050;444;45;6;130009,85;NO ES;1
15750765;650;71;0;175380,77;SI ES;0
15799811;724;40;10;127847,25;NO ES;1
15698442;719;35;3;138231,7;SI ES;0
15655274;548;29;4;48673,18;SI ES;0
15603594;635;24;4;70668,77;SI ES;0
15585961;496;43;3;199505,53;SI ES;0
15686936;676;37;5;169583,18;SI ES;1
15770424;541;40;7;49063,42;NO ES;0
15587451;778;41;7;63337,19;NO ES;0
15602010;850;45;5;60083,11;NO ES;1
15600583;633;31;1;48606,71;NO ES;0
15654673;625;49;6;165580,93;NO ES;1
15717164;485;32;6;194010,12;SI ES;0
15765014;547;48;1;69263,1;SI ES;0
15682639;642;32;3;88698,83;SI ES;0
15729279;718;25;4;63030,97;NO ES;0
15759805;582;32;4;59668,81;NO ES;0
15767864;628;33;6;184230,23;NO ES;0
15769948;737;35;0;64050,19;SI ES;0
15686345;828;34;9;81853,98;SI ES;0
15688071;609;53;10;154642,91;SI ES;0
15681174;730;39;1;145679,6;NO ES;0
15667521;631;22;3;30781,77;NO ES;0
15750243;830;40;4;81622,52;SI ES;0
15695475;645;29;1;196474,35;SI ES;0
15689176;663;46;3;176276,1;SI ES;0
15652955;678;30;0;35113,08;NO ES;0
15668958;521;30;2;64299,82;NO ES;0
15631054;625;24;1;180969,55;SI ES;0
15581479;523;30;1;138176,78;SI ES;0
15577478;714;72;3;86733,61;SI ES;0
15780870;580;67;3;7418,92;SI ES;0
15692317;722;30;5;166376,54;NO ES;0
15593969;630;39;7;140881,2;NO ES;1
15570417;579;35;1;4460,2;NO ES;0
15779059;670;38;4;110472,12;SI ES;0
15785980;588;34;6;86460,28;NO ES;0
15644200;807;42;1;16500,66;NO ES;1
15793949;726;48;4;114020,06;NO ES;1
15645103;812;25;5;131660,31;NO ES;0
15705860;631;40;3;52449,62;NO ES;1
15623828;682;30;4;161465,31;SI ES;0
15715003;625;49;2;20018,79;SI ES;0
15623471;607;38;3;176318,27;NO ES;0
15798348;600;50;6;50488,91;SI ES;0
15743016;602;22;7;30379,6;NO ES;0
15769499;545;74;3;161326,73;SI ES;0
15798521;675;33;3;45348,08;NO ES;0
15706534;581;47;1;180251,68;NO ES;1
15706186;640;33;8;34925,56;NO ES;0
15812197;850;38;7;126555,74;NO ES;0
15650933;490;48;8;187921,3;NO ES;0
15692991;710;38;4;136390,88;SI ES;0
15631189;613;38;9;78566,64;NO ES;1
15762198;812;34;5;166038,27;SI ES;0
15699598;723;20;4;140385,33;SI ES;0
15692744;512;36;4;38629,3;NO ES;1
15688963;731;52;10;24998,75;SI ES;1
15599131;650;26;4;128815,33;NO ES;0
15680303;594;57;6;19376,56;NO ES;1
15628674;844;40;7;31904,31;NO ES;1
15648075;686;47;5;173179,79;NO ES;1
15586970;695;52;8;22485,64;SI ES;0
15625698;624;23;6;196668,51;SI ES;0
15790497;503;37;6;136506,86;NO ES;0
15682618;535;31;7;36278,89;SI ES;0
15762937;743;32;6;163254,39;SI ES;0
15750929;702;39;8;99654,13;NO ES;0
15729832;658;29;3;20207,02;NO ES;0
15633650;677;41;8;4195,84;SI ES;0
15748856;664;32;10;112340,2;SI ES;0
15589195;766;38;7;2035,94;SI ES;0
15699911;461;35;8;132295,95;NO ES;0
15663438;688;36;0;177383,68;NO ES;1
15692583;678;32;5;90284,47;NO ES;0
15591257;796;24;8;61349,37;NO ES;0
15646513;803;42;5;196466,83;NO ES;1
15708063;712;36;2;70758,37;NO ES;1
15696098;498;31;10;13892,57;NO ES;0
15645517;850;22;2;9684,52;SI ES;0
15649744;628;51;3;40546,15;SI ES;0
15604304;539;34;4;136603,42;SI ES;0
15784092;732;36;7;133172,48;SI ES;0
15585198;715;41;4;152821,12;SI ES;1
15624347;651;40;4;147715,83;SI ES;0
15621687;813;34;0;43169,15;NO ES;0
15689081;692;29;4;76755,99;NO ES;1
15813168;756;39;3;73406,04;SI ES;1
15604295;543;36;6;176728,28;NO ES;0
15724127;790;26;4;98309,27;NO ES;0
15673055;494;38;7;6203,66;SI ES;0
15768201;850;39;2;176791,27;SI ES;0
15782219;703;29;9;50679,48;NO ES;0
15746410;432;38;7;150580,88;NO ES;0
15780144;512;32;2;80120,19;NO ES;0
15590476;589;28;7;151645,96;NO ES;0
15624293;514;46;3;55072,32;NO ES;0
15618182;678;38;2;115068,99;NO ES;0
15660316;420;34;1;149471,13;NO ES;1
15678886;679;38;7;46522,68;NO ES;0
15616330;595;31;4;189995,86;NO ES;0
15592229;713;52;0;46369,57;SI ES;1
15798424;833;59;1;30722,52;SI ES;1
15714750;690;42;3;70810,6;NO ES;0
15648800;731;21;8;106663,46;NO ES;1
15626147;608;62;8;175836,03;NO ES;1
15626608;479;48;5;85646,41;SI ES;0
15723250;519;42;8;101485,72;SI ES;0
15592583;731;47;1;191734,67;NO ES;1
15759381;617;61;7;101839,77;SI ES;0
15585241;756;29;2;4888,91;NO ES;0
15589358;848;31;4;193132,98;NO ES;0
15672704;809;24;4;193518,76;NO ES;0
15789955;698;56;1;93982,02;NO ES;1
15596800;779;33;1;197000,92;SI ES;1
15627305;606;35;7;106837,06;NO ES;1
15645316;612;58;1;115161,28;SI ES;0
15593973;663;33;8;196260,3;NO ES;0
15647301;549;45;3;96404,38;SI ES;0
15750258;675;32;2;97658,66;NO ES;0
15685309;669;35;7;49108,23;SI ES;1
15628205;571;34;1;195651,66;SI ES;0
15733974;500;37;9;111698;NO ES;0
15762110;628;37;0;171707,93;SI ES;0
15706899;559;34;4;66721,98;SI ES;0
15732660;769;27;2;57876,05;SI ES;0
15656121;733;31;6;177994,81;NO ES;0
15614220;750;22;5;105125,65;SI ES;0
15645269;583;42;4;17439,66;NO ES;0
15698510;468;42;9;172668,39;NO ES;0
15569247;727;57;1;753,37;SI ES;0
15566251;618;37;5;98686,4;NO ES;1
15716134;617;40;5;107047,92;SI ES;0
15763625;793;41;9;152153,74;NO ES;0
15605965;630;43;9;34338,04;SI ES;0
15694821;765;43;4;173878,87;SI ES;1
15601688;546;28;8;159254,29;NO ES;0
15575581;614;30;3;54776,64;NO ES;0
15671209;593;29;5;134594,99;NO ES;0
15616529;613;34;3;41724,72;SI ES;0
15773906;655;38;4;110527,71;NO ES;0
15722993;700;27;6;8996,79;NO ES;0
15752463;826;29;4;190200,53;SI ES;0
15589754;652;45;2;115333,43;SI ES;0
15669899;755;45;7;143619,52;NO ES;1
15766887;538;39;2;58467,08;SI ES;0
15768006;729;34;3;12128,69;NO ES;0
15741295;615;49;3;49872,33;SI ES;0
15811327;700;54;1;139735,54;SI ES;0
15690007;434;58;9;60891,8;NO ES;1
15690664;729;37;10;100862,54;NO ES;0
15719348;513;35;8;76640,29;NO ES;1
15781802;755;41;6;126013,58;NO ES;1
15752731;615;30;9;87347,82;NO ES;0
15600997;747;32;5;77370,37;SI ES;0
15750776;850;36;0;62722,44;SI ES;0
15723907;712;49;5;196257,68;NO ES;0
15633419;622;28;1;81723,8;NO ES;0
15702430;548;35;10;31299,71;SI ES;0
15710456;607;27;2;63495,86;NO ES;0
15650351;653;38;8;166520,96;SI ES;0
15590820;699;26;6;150242,44;NO ES;0
15640454;693;40;0;27345,18;NO ES;1
15697789;647;43;3;87000,39;SI ES;0
15808182;478;36;3;44912,7;NO ES;0
15588670;705;40;5;179978,68;NO ES;1
15721292;719;39;5;145759,7;NO ES;0
15604217;726;34;9;14121,61;NO ES;0
15651369;626;21;1;66232,23;NO ES;0
15782454;552;49;4;190296,76;SI ES;1
15814032;807;31;1;172782,69;NO ES;0
15570326;621;34;6;99128,13;SI ES;0
15624428;651;24;7;178341,33;SI ES;0
15755638;673;43;5;146992,24;SI ES;1
15600992;652;36;1;151314,98;SI ES;0
15755649;584;47;7;92915,84;NO ES;0
15795228;756;37;3;58974;SI ES;0
15589257;670;35;3;174627,06;SI ES;0
15719302;765;50;9;79579,94;SI ES;1
15639882;528;30;2;50771,16;NO ES;0
15791279;701;40;5;153537,55;SI ES;1
15636935;797;29;1;132975,39;SI ES;0
15686909;639;27;3;85208,93;SI ES;0
15589572;785;61;4;170214,82;NO ES;1
15779947;363;28;6;100615,14;NO ES;1
15573769;764;24;7;186105,99;NO ES;0
15578866;676;43;2;55119,53;SI ES;0
15739131;718;28;4;28760,99;NO ES;0
15813444;590;34;6;171021,44;NO ES;0
15678058;584;38;9;176678,72;NO ES;0
15769169;645;41;7;28667,56;SI ES;0
15804602;772;30;6;197238,03;NO ES;0
15651052;399;46;2;139994,68;NO ES;1
15724334;529;22;5;151169,83;NO ES;0
15569451;463;35;2;118113,64;SI ES;0
15650098;630;40;7;34453,17;SI ES;0
15724307;780;76;10;64872,33;SI ES;0
15599268;584;32;5;10956,82;NO ES;0
15594864;752;30;4;36885,85;SI ES;0
15616451;697;47;6;168053,4;SI ES;0
15715667;850;32;7;155227;NO ES;0
15658969;711;51;7;38409,79;NO ES;1
15738174;452;32;5;75279,39;SI ES;0
15813590;610;42;6;158302,59;NO ES;1
15624229;694;22;4;11525,72;SI ES;0
15674148;579;33;6;94993,04;NO ES;1
15625080;745;54;8;173912,29;NO ES;1
15682528;572;33;5;41139,05;SI ES;0
15696900;505;29;3;58019,95;SI ES;0
15730038;706;23;5;164128,41;NO ES;1
15812272;693;44;5;46998,13;SI ES;1
15654654;725;33;7;177279,41;SI ES;0
15697625;791;37;2;75832,53;NO ES;0
15616280;536;46;1;61094,53;NO ES;0
15654229;699;47;1;30117,44;SI ES;0
15628298;500;47;8;179227,12;NO ES;0
15733387;707;53;6;52110,45;SI ES;0
15775572;531;42;6;75248,75;NO ES;0
15613844;557;28;7;184317,74;NO ES;0
15578515;659;38;3;158553,1;NO ES;0
15607598;575;31;6;95686,42;SI ES;0
15742480;775;36;2;71682,54;SI ES;0
15749482;772;30;4;1790,48;NO ES;0
15607537;587;46;9;139431;NO ES;1
15575410;667;39;4;118358,54;NO ES;0
15684865;771;66;7;130827,88;SI ES;0
15600700;523;63;6;119404,63;SI ES;0
15774155;662;33;0;162703;SI ES;0
